Product,Purpose,experiment,run,Project_Name,run_label,Strain,strain_key,Feedstock_Parent1,Start_Time,Stop_Time,has_switch,is_multiple_OTR_strain,Viable_Cell_Density__g_over_L,Product_Flux_Viable_Cells__mmol_over_gDCW_over_h,Growth_Rate_Viable_Cells__1_over_h,Death_Rate_Avg__1_over_h,Death_Rate_Avg_Viable_Cells__1_over_h,TRS_Flux_Viable_Cells__mmol_over_gDCW_over_h,TRS_Flux__mmol_over_gDCW_over_h,TRS_for_Other_Viable_Cells__mmol_over_gDCW_over_h,sOUR_Viable_Cells__mmol_over_gDCW_over_h,TRS_to_Maintenance_Flux__mmol_over_gDCW_over_h,Est_Liquid_Solid_Yield__percent,Est_Liquid_Liquid_Yield__percent,Est_Recovery__percent,Protocol,Feed_Type,Overlay,has_overlay,Overlay_Concentration__Percent,Base_Used,Cell_Association_End__percent,Unadjusted_Productivity_g_l_h,Unadjusted_Yield_wt_percent,Product_O2_Ratio__mol_over_mol,Cell_Density_End__gDCW_over_L,Run_Execution,Run_Performance,Tank_Conditions1,Tank_Conditions2,Absolute_Interval,interval_day,interval_end_day,is_curated_interval,productivity_method,Unadjusted_TRS_consumption_rate__g_over_gDCW_over_h,TRS_for_Product__gTRS,TRS_for_Biomass__gTRS,TRS_for_Glycerol__gTRS,TRS_for_Other__gTRS,TRS__g,Interval_biomass__gDCW_over_L,TRS_consumed__g,Product_Produced__g,TRS_to_maint__g,Growth_Rate__hr_1,Flux__g_product_over_gDCW_over_hr,Product_Flux__mmol_over_gDCW_over_h,Target_OTR,OUR__mmol_O2_over_L_over_hr,sOUR___mmol_O2_over_gdcw_over_h,Generation,N,alpha_N,alpha_delta_N,alpha_gamma_N,beta_N,beta_delta_N,beta_gamma_N,delta_N,fail_N,fail_rate,gamma_N,pass_N,pass_rate,prob_alpha,prob_beta,prob_gamma,prob_delta,prob_alpha_delta,prob_alpha_gamma,prob_beta_delta,prob_beta_gamma,prob_gamma_given_alpha,prob_gamma_given_beta,prob_delta_given_alpha,prob_delta_given_beta,Titer_End__g_over_kg,Ethanol_End__g_over_L,Acetate_End__g_over_L,Glycerol_End__g_over_L,Mevalonate_End__g_over_L,Citrate_End__g_over_L,Pyruvate_End__g_over_L,Time_To_Target_OUR__h,seed_build_cell_source,missing_carbon__percent,product_carbon__percent,biomass_carbon__percent,co2_carbon__percent,citrate_carbon__percent,pyruvate_carbon__percent,succinate_carbon__percent,lactate_carbon__percent,glycerol_carbon__percent,formate_carbon__percent,acetate_carbon__percent,mevalonate_carbon__percent,ethanol_carbon__percent,Cap_Cane_PCV_End__percent,Cap_Feedstock_Solids_End__percent,Cap_Heavy_Em_End__percent,Cap_Light_Em_End__percent,Cap_Oil_Em_End__percent,Cap_PCV_End__percent,Cap_Dead_Cell_Layer_End__percent,Zeex9ieJAlt_end__g_L,Zeex9ieJ_mAU_sec_end__area,Zeex9ieJ_Screening_end__g_L,Zeex9ieJ_end__g_L,Zeex9ieJ_end__g_L,Zeex9ieJ_end__g_L,interval_type
Zeex9ieJ,MF,94CB02FEB7,9,Zeex9ieJ for All,12664-9,94CB02FEB7,9427397,m1098919,4/9/21 3:52 PM,160.56,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1536526986,49.62337,100,49.62337,42465F1271,NULL,NULL,0,NULL,NH4OH,NULL,0.07555,1.9955,0.00564,41.33684,alpha,delta,None; None; None,None; 0.50L; 30.00C; None,Day 0-2,2,2,0,NULL,0.0009170633926,2.71611,22.30555,NULL,10.79734,35.819,NULL,35.819,0.71477,10.79734,NULL,0.00183,0.007809366118,110,57.13978,1.38229676,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,2.75121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.57894,NULL,0.86059,0,0,14.53607,NULL,1.673583,0.19767,2.751213,0,0.150839,NULL,Cumulative
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,49.58146287,0.01289449896,0.02303119916,0.002654318899,0.003061199159,0.5556089387,0.48176,0.199546138,1.51706496,0.1730233996,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,1.23717,0.1499,3.3192,0.0085,69.73572,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 0-4,4,4,0,NULL,0.0007893468306,57.81194,219.23804,0.55858,180.74956,458.35812,NULL,458.35812,15.21367,180.74956,0.01997,0.00262,0.01118062253,90,75.2183,1.078619393,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,9.91309,1.00364,0.84064,0.30157,0.57902,1.15184,0,NULL,vial,8.62462698,6.3794034,26.19175783,57.3305693,0.2368714548,0,0.1101623255,0.0838116526,0.06434862541,0.1180060547,0.1866700304,0.1536052884,0.2858522205,0.82606,NULL,0,1.41833,13.21696,24.4389,NULL,4.021093,1.712746,5.997894,0.178531,0.370241,6.793054,Cumulative
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,51.06717867,0.01205563933,0.01836280022,0.00225531765,0.002632800218,0.5321476465,0.45585,0.24933979,1.547512944,0.2135902395,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,NULL,0.14421,3.0515,0.00779,66.91269,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 0-5,5,5,0,NULL,0.0007930525971,72.1559,247.76557,0.55858,301.77727,622.25731,NULL,622.25731,18.98839,301.77727,0.01573,0.00242,0.01032713989,90,79.02712,1.181048318,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,10.73318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.98507,NULL,0,2.9706,15.22241,23.45698,NULL,9.686341,0.818416,10.733176,0.364967,0.803852,NULL,Cumulative
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,48.82170832,0.01299559525,0.01569129517,0.002339540275,0.002861295169,0.5414609778,0.442726,0.3025103263,1.670168923,0.2473478094,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,NULL,0.14844,3.0628,0.00777,60.09055,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 0-6,6,6,0,NULL,0.0008129815855,92.23818,265.01453,0.55858,434.71543,792.52673,NULL,792.52673,24.27321,434.71543,0.01283,0.00249,0.01062585882,90,81.5405,1.356960454,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,12.28266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.59715,NULL,0.27561,1.56178,17.48584,21.08406,NULL,11.633586,0.990606,12.282663,0.433936,0.929554,NULL,Cumulative
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,47.49440126,0.01409020413,0.01554762175,0.002575067233,0.003257621751,0.5667607828,0.44801,0.3250076561,1.743895655,0.2569102952,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,3.03091,0.15696,3.1758,0.00809,61.95179,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 0-7,7,7,1,NULL,0.0008218401663,115.91799,304.04719,0.55858,540.01006,960.53382,NULL,960.53382,30.50473,540.01006,0.01229,0.00261,0.0111379484,90,82.82528,1.336931185,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,14.22095,0.70419,1.00676,0,0.41132,4.21406,0,NULL,vial,17.19975537,6.1038736,17.33332973,58.24426864,0.4135362209,0,0.07810752411,0.05597642841,0,0.06032796466,0.1066799413,0.05206965483,0.09570744678,2.10408,NULL,0,2.08802,17.41086,21.73145,NULL,7.491273,1.22855,8.70843,0.302093,0.606756,0,Cumulative
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,47.49440126,0.01409020413,0.01554762175,0.002575067233,0.003257621751,0.5667607828,0.44801,0.3250076561,1.743895655,0.2569102952,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,3.03091,0.15696,3.1758,0.00809,61.95179,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 0-7,7,7,1,NULL,0.0008218401663,115.91799,304.04719,0.55858,540.01006,960.53382,NULL,960.53382,30.50473,540.01006,0.01229,0.00261,0.0111379484,90,82.82528,1.336931185,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,14.22095,0.70419,1.00676,0,0.41132,4.21406,0,NULL,vial,17.19975537,6.1038736,17.33332973,58.24426864,0.4135362209,0,0.07810752411,0.05597642841,0,0.06032796466,0.1066799413,0.05206965483,0.09570744678,2.10408,NULL,0,2.08802,17.41086,21.73145,NULL,7.491273,1.22855,8.70843,0.302093,0.606756,0,Curated
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,44.72504024,0.01461973587,0.03322327429,0.003543638583,0.004033274294,0.6770559573,0.594862,0.2161018255,2.041601964,0.1898672669,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,NULL,0.15298,2.8591,0.00715,64.30974,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 2-3,3,3,0,NULL,0.001052778846,16.43548,85.65582,NULL,49.18653,151.27783,NULL,151.27783,4.32513,49.18653,0.02919,0.00301,0.01284491367,90,91.31073,1.419858485,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,7.88797,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.49666,NULL,0.63635,0.74499,16.15707,22.55161,NULL,3.583776,1.304346,7.887966,0.244072,0.41504,17.42819,Single
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,57.26901621,0.01128692201,0.01256917209,0.001562975517,0.00182917209,0.5167966076,0.441588,0.3135710351,1.530630798,0.2679375294,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,1.23717,0.15125,2.8447,0.00736,69.73572,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 3-4,4,4,0,NULL,0.0007944598727,18.33527,47.60069,0.55858,103.11999,169.61453,NULL,169.61453,4.82507,103.11999,0.01074,0.00226,0.009644353786,90,87.65772,1.256998852,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,9.91309,1.00364,0.84064,0.30157,0.57902,1.15184,0,NULL,vial,17.76119037,5.467535,15.36752259,57.42145172,0.6401099877,0,0.2976973519,0.2264885651,0.1738926197,0.3188938671,0.5044480812,0.415095518,0.772473245,0.82606,NULL,0,1.41833,13.21696,24.4389,NULL,4.021093,1.712746,5.997894,0.178531,0.370241,6.793054,Cumulative (Day 3-)
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,57.26901621,0.01128692201,0.01256917209,0.001562975517,0.00182917209,0.5167966076,0.441588,0.3135710351,1.530630798,0.2679375294,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,1.23717,0.15125,2.8447,0.00736,69.73572,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 3-4,4,4,0,NULL,0.0007944598727,18.33527,47.60069,0.55858,103.11999,169.61453,NULL,169.61453,4.82507,103.11999,0.01074,0.00226,0.009644353786,90,87.65772,1.256998852,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,9.91309,1.00364,0.84064,0.30157,0.57902,1.15184,0,NULL,vial,17.76119037,5.467535,15.36752259,57.42145172,0.6401099877,0,0.2976973519,0.2264885651,0.1738926197,0.3188938671,0.5044480812,0.415095518,0.772473245,0.82606,NULL,0,1.41833,13.21696,24.4389,NULL,4.021093,1.712746,5.997894,0.178531,0.370241,6.793054,Single
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,56.58494095,0.01045727531,0.01039388765,0.001363294858,0.001613887652,0.5254240428,0.44384,0.3545251456,1.585054583,0.2994770468,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,NULL,0.13854,2.5785,0.00659,66.91269,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 3-5,5,5,0,NULL,0.0008027923211,32.67923,76.12822,0.55858,224.1477,333.51373,NULL,333.51373,8.5998,224.1477,0.00878,0.00207,0.008833545282,90,89.69022,1.34040673,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,10.73318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.98507,NULL,0,2.9706,15.22241,23.45698,NULL,9.686341,0.818416,10.733176,0.364967,0.803852,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,52.14355257,0.01212415588,0.009036456404,0.001451322803,0.001816456404,0.5625544556,0.449473,0.4050374532,1.734624619,0.3236191579,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,NULL,0.14782,2.7561,0.00697,60.09055,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 3-6,6,6,0,NULL,0.0008236275897,52.76151,93.37719,0.55858,357.08586,503.78314,NULL,503.78314,13.88461,357.08586,0.00722,0.00227,0.009687027917,90,90.44949,1.505219872,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,12.28266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.59715,NULL,0.27561,1.56178,17.48584,21.08406,NULL,11.633586,0.990606,12.282663,0.433936,0.929554,NULL,Cumulative (Day 3-)
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,49.74901024,0.01385330667,0.01027129562,0.001818451055,0.00236129562,0.6013148877,0.463077,0.4138734977,1.81409398,0.3187270124,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,3.03091,0.16124,2.9944,0.00762,61.95179,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 3-7,7,7,0,NULL,0.000834891798,76.44131,132.40985,0.55858,462.38049,671.79023,NULL,671.79023,20.11613,462.38049,0.00791,0.0025,0.01066853295,90,90.24938,1.456767916,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,14.22095,0.70419,1.00676,0,0.41132,4.21406,0,NULL,vial,23.19226204,5.7552177,10.79295274,58.6599328,0.5912791051,0,0.1116790855,0.08003577636,0,0.08625765567,0.1525322741,0.0744498241,0.1368436684,2.10408,NULL,0,2.08802,17.41086,21.73145,NULL,7.491273,1.22855,8.70843,0.302093,0.606756,0,Cumulative (Day 3-)
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,57.02648665,0.009356507862,0.008015380076,0.001106222366,0.001325380076,0.5313741708,0.443509,0.3907701604,1.610465161,0.3261545115,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,NULL,0.1251,2.3031,0.00581,66.91269,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 4-5,5,5,0,NULL,0.0007945812166,14.34396,28.52753,NULL,121.02771,163.89919,NULL,163.89919,3.77473,121.02771,0.00669,0.00183,0.007809366118,90,91.83917,1.372522462,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,10.73318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.98507,NULL,0,2.9706,15.22241,23.45698,NULL,9.686341,0.818416,10.733176,0.364967,0.803852,NULL,Single
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,47.21345252,0.01498042886,0.005554808568,0.001059345127,0.001424808568,0.6327115258,0.470421,0.4910531881,1.947093997,0.3650980303,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,NULL,0.1659,3.1038,0.0077,60.09055,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 5-6,6,6,0,NULL,0.0008409046975,20.08228,17.24897,NULL,132.93816,170.26941,NULL,170.26941,5.28481,132.93816,0.00413,0.00261,0.0111379484,90,91.92903,1.529841714,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,12.28266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.59715,NULL,0.27561,1.56178,17.48584,21.08406,NULL,11.633586,0.990606,12.282663,0.433936,0.929554,NULL,Single
Zeex9ieJ,MF,F9FD5EC4C1,11,Zeex9ieJ for All,11404-11,F9FD5EC4C1,9427397,m1098919,1/20/21 2:32 PM,161.65,0,1,40.16275857,0.02146098662,0.01522385775,0.003425061869,0.005203857753,0.7561152297,0.497658,0.472422389,2.23191193,0.3109377672,97.75187,100,97.75187,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,3.03091,0.20212,3.7091,0.00962,61.95179,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 6-7,7,7,0,NULL,0.0008923997735,23.67981,39.03266,NULL,105.29463,168.00709,NULL,168.00709,6.23153,105.29463,0.01002,0.00331,0.01412513762,90,89.63974,1.446927361,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,14.22095,0.70419,1.00676,0,0.41132,4.21406,0,NULL,vial,16.21440639,7.1288272,12.72196523,57.53852958,2.364278353,0,0.44655805,0.3200296643,0,0.3449083628,0.6099129001,0.2976937727,0.547180714,2.10408,NULL,0,2.08802,17.41086,21.73145,NULL,7.491273,1.22855,8.70843,0.302093,0.606756,0,Single
Zeex9ieJ,MF,F9FD5EC4C1,12,Zeex9ieJ for All,11405-12,F9FD5EC4C1,9427397,m1098919,1/20/21 2:31 PM,161.67,0,1,32.87605398,0.01729892906,NULL,NULL,NULL,NULL,NULL,0.2150502336,1.863518354,0.1931020031,96.72514,100,96.72514,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,NULL,0.1334,3.4952,0.00929,36.61279,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 0-2,2,2,0,NULL,0.001041428244,19.72092,79.25058,NULL,49.50819,148.47969,NULL,148.47969,5.18972,49.50819,NULL,0.00364,0.01553338397,90,61.26513,1.673325906,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,4.88214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.48685,NULL,0,1.55794,19.19831,12.91788,NULL,1.527907,0.365578,4.882141,0.361455,0.244207,0.619488,Cumulative
Zeex9ieJ,MF,F9FD5EC4C1,12,Zeex9ieJ for All,11405-12,F9FD5EC4C1,9427397,m1098919,1/20/21 2:31 PM,161.67,0,1,44.73170191,0.01356208731,0.03364008379,0.003363071327,0.003790083793,0.7013061529,0.622293,0.1791922053,1.656771972,0.1590033889,96.72514,100,96.72514,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,NULL,0.14237,3.2043,0.0082,64.20987,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 0-3,3,3,0,NULL,0.0008800674094,35.76761,162.58597,NULL,95.39093,293.74451,NULL,293.74451,9.41253,95.39093,0.02985,0.00282,0.01203410517,90,74.11023,1.15418751,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,7.55227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,vial,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.3609,NULL,0.45504,1.28668,14.67127,22.51687,NULL,4.228808,0.932823,7.552265,0.29891,0.440329,7.994137,Cumulative
Zeex9ieJ,MF,F9FD5EC4C1,12,Zeex9ieJ for All,11405-12,F9FD5EC4C1,9427397,m1098919,1/20/21 2:31 PM,161.67,0,1,48.56518141,0.01289295353,0.02222123266,0.002559275368,0.002951232662,0.5920557425,0.513424,0.2422141618,1.670350808,0.2100453637,96.72514,100,96.72514,1AB32DA7C5,90% VHP + 10% molasses,Lubricit DIOA-DF,1,16,NH4OH,2.94266,0.14649,3.0994,0.00771,67.1864,alpha,gamma,None; 90% VHP + 10% molasses; Lubricit DIOA-DF,90% VHP + 10% molasses; 2.00L; 30.00C; Lubricit DIOA-DF,Day 0-4,4,4,0,NULL,0.0008453249016,54.38361,199.97576,0.53133,206.8609,461.7516,NULL,461.7516,14.31148,206.8609,0.01927,0.00262,0.01118062253,90,81.12089,1.207400456,1,21,18,3,15,3,1,2,4,6,0.2857142857,17,15,0.7142857143,0.8571428571,0.1428571429,0.8095238095,0.1904761905,0.1428571429,0.7142857143,0.04761904762,0.09523809524,0.8333333333,0.6666666667,0.1666666667,0.3333333333,9.83905,1.04101,0.83848,0.29205,0.4666,1.13112,0,NULL,vial,9.585494225,5.9569937,23.71497179,59.3068473,0.2309009784,0,0.1065328532,0.08491086069,0.0618592812,0.1085440273,0.1848220468,0.1228722633,0.2943167847,0.41809,NULL,0,1.68783,11.67544,23.55218,NULL,4.364037,1.702923,6.021558,0.178944,0.387282,4.738234,Cumulative
